Year,Month,Monthly_Anomaly, Monthly Unc.,Annual_Anomaly,Annual Unc.,Five_year_Anomaly,Five-year Unc.,Ten_year_Anomaly,Ten-year Unc.,Twenty_year_Anomaly,Twentry-year Unc.
1930,5,0.045,0.563,0.132,0.226,0.357,0.138,-0.024,0.116,-0.014,0.098
1930,6,0.891,0.581,0.587,0.213,0.388,0.136,-0.024,0.116,-0.016,0.098
1930,7,0.615,0.61,0.977,0.206,0.343,0.131,-0.018,0.116,-0.016,0.097
1930,8,0.882,0.502,1.31,0.193,0.284,0.131,-0.023,0.116,-0.017,0.097
1930,9,0.463,0.459,1.214,0.189,0.275,0.13,-0.022,0.116,-0.01,0.096
1930,10,-0.473,0.495,1.284,0.189,0.315,0.131,-0.012,0.115,-0.008,0.097
1930,11,1.32,0.518,1.266,0.191,0.305,0.131,-0.038,0.117,-0.016,0.097
1930,12,3.658,0.589,1.252,0.188,0.291,0.131,-0.062,0.119,-0.016,0.099
1931,1,3.46,0.445,1.279,0.177,0.279,0.129,-0.103,0.119,-0.015,0.099
1931,2,3.741,0.527,1.238,0.171,0.301,0.131,-0.154,0.121,-0.002,0.098
1931,3,-0.059,0.465,1.293,0.174,0.306,0.13,-0.145,0.119,0.009,0.098
1931,4,0.864,0.434,1.467,0.18,0.287,0.131,-0.154,0.119,0.01,0.098
1931,5,-0.173,0.55,1.497,0.182,0.19,0.133,-0.157,0.118,0.008,0.098
1931,6,0.731,0.444,1.366,0.191,0.009,0.131,-0.152,0.117,0.006,0.098
1931,7,0.93,0.413,1.185,0.185,0.007,0.123,-0.144,0.116,0.006,0.098
1931,8,0.394,0.443,0.663,0.209,0.016,0.119,-0.138,0.115,0.006,0.099
1931,9,1.123,0.482,0.557,0.214,-0.003,0.115,-0.132,0.116,0.001,0.098
1931,10,1.615,0.536,0.533,0.209,0.021,0.112,-0.155,0.116,-0.005,0.098
1931,11,1.676,0.546,0.656,0.209,0.049,0.116,-0.157,0.118,-0.001,0.097
1931,12,2.085,0.517,0.631,0.215,0.053,0.116,-0.165,0.119,-0.004,0.098
1932,1,1.292,0.569,0.53,0.217,0.064,0.115,-0.185,0.118,0.007,0.098
1932,2,-2.529,0.516,0.6,0.233,0.043,0.116,-0.181,0.117,0.027,0.097
1932,3,-1.327,0.678,0.589,0.231,0.028,0.116,-0.18,0.119,0.046,0.097
1932,4,0.58,0.491,0.401,0.232,0.012,0.118,-0.163,0.117,0.048,0.097
1932,5,1.304,0.545,0.036,0.219,0.033,0.12,-0.143,0.117,0.05,0.098
1932,6,0.433,0.64,-0.228,0.205,0.053,0.12,-0.13,0.116,0.054,0.097
1932,7,-0.282,0.495,-0.372,0.212,0.005,0.121,-0.127,0.115,0.056,0.097
1932,8,1.225,0.506,-0.314,0.202,0.049,0.121,-0.127,0.115,0.057,0.096
1932,9,1.003,0.445,-0.211,0.215,-0.002,0.125,-0.125,0.116,0.058,0.096
1932,10,-0.644,0.431,-0.289,0.217,-0.021,0.127,-0.126,0.115,0.069,0.096
1932,11,-2.71,0.387,-0.398,0.206,-0.03,0.127,-0.102,0.113,0.06,0.096
1932,12,-1.076,0.427,-0.482,0.19,-0.045,0.126,-0.088,0.111,0.062,0.094
1933,1,-0.44,0.462,-0.493,0.182,-0.042,0.124,-0.096,0.108,0.065,0.093
1933,2,-1.828,0.402,-0.526,0.178,-0.061,0.124,-0.125,0.106,0.076,0.093
1933,3,-0.091,0.515,-0.584,0.172,-0.067,0.124,-0.113,0.103,0.085,0.093
1933,4,-0.366,0.423,-0.65,0.17,-0.076,0.122,-0.097,0.104,0.091,0.093
1933,5,-0.001,0.401,-0.691,0.184,-0.151,0.124,-0.093,0.103,0.09,0.092
1933,6,-0.57,0.439,-1.16,0.181,-0.201,0.127,-0.09,0.102,0.084,0.091
1933,7,-0.411,0.363,-1.134,0.185,-0.292,0.127,-0.084,0.101,0.085,0.091
1933,8,0.825,0.464,-1.009,0.192,-0.445,0.13,-0.079,0.1,0.089,0.091
1933,9,0.302,0.453,-1.125,0.201,-0.419,0.133,-0.058,0.1,0.089,0.09
1933,10,-1.433,0.528,-1.045,0.205,-0.465,0.132,-0.037,0.1,0.091,0.089
1933,11,-3.2,0.501,-1.03,0.216,-0.468,0.129,-0.057,0.1,0.091,0.091
1933,12,-6.707,0.557,-1.032,0.217,-0.481,0.128,-0.073,0.099,0.095,0.09
1934,1,-0.13,0.531,-1.02,0.22,-0.483,0.129,-0.056,0.097,0.12,0.091
1934,2,-0.33,0.502,-1.193,0.222,-0.487,0.129,-0.087,0.095,0.115,0.092
1934,3,-1.484,0.616,-1.3,0.227,-0.513,0.131,-0.109,0.094,0.094,0.091
1934,4,0.593,0.455,-1.155,0.229,-0.575,0.132,-0.093,0.093,0.107,0.092
1934,5,0.185,0.557,-0.806,0.226,-0.622,0.133,-0.075,0.092,0.109,0.091
1934,6,-0.591,0.498,-0.299,0.214,-0.683,0.132,-0.071,0.091,0.113,0.091
1934,7,-0.272,0.426,-0.632,0.235,-0.728,0.136,-0.061,0.091,0.113,0.091
1934,8,-1.244,0.488,-0.404,0.231,-0.688,0.13,-0.056,0.091,0.116,0.091
1934,9,-0.983,0.463,-0.447,0.237,-0.637,0.134,-0.059,0.091,0.12,0.09
1934,10,0.308,0.514,-0.586,0.243,-0.625,0.133,-0.087,0.092,0.121,0.09
1934,11,0.98,0.555,-0.645,0.235,-0.626,0.13,-0.074,0.093,0.126,0.091
1934,12,-0.623,0.631,-0.597,0.233,-0.615,0.127,-0.02,0.094,0.145,0.092
1935,1,-4.122,0.821,-0.508,0.235,-0.602,0.129,0.025,0.092,0.168,0.093
1935,2,2.41,0.581,-0.423,0.236,-0.624,0.127,0.041,0.093,0.185,0.092
1935,3,-2.003,0.527,-0.335,0.238,-0.629,0.126,0.047,0.094,0.201,0.091
1935,4,-1.076,0.491,-0.446,0.235,-0.607,0.124,0.058,0.095,0.186,0.09
1935,5,-0.523,0.49,-0.791,0.234,-0.561,0.123,0.063,0.095,0.181,0.089
1935,6,-0.021,0.474,-0.683,0.223,-0.564,0.122,0.047,0.094,0.177,0.089
1935,7,0.803,0.472,-0.508,0.198,-0.534,0.12,0.044,0.093,0.176,0.089
1935,8,-0.23,0.504,-1.163,0.197,-0.533,0.116,0.038,0.092,0.176,0.089
1935,9,0.073,0.471,-0.867,0.195,-0.502,0.113,0.055,0.091,0.173,0.088
1935,10,-1.015,0.492,-0.936,0.197,-0.51,0.112,0.066,0.091,0.184,0.088
1935,11,-3.164,0.506,-0.924,0.194,-0.492,0.108,0.041,0.091,0.175,0.089
1935,12,0.672,0.496,-0.924,0.198,-0.471,0.107,0.014,0.095,0.156,0.09
1936,1,-2.025,0.42,-0.926,0.204,-0.447,0.106,-0.003,0.096,0.145,0.09
1936,2,-5.445,0.436,-0.893,0.207,-0.46,0.106,-0.008,0.098,0.133,0.091
1936,3,1.549,0.622,-0.937,0.211,-0.422,0.107,0.002,0.1,0.147,0.091
1936,4,-1.905,0.462,-1.026,0.217,-0.361,0.108,0.001,0.1,0.153,0.091
1936,5,-0.383,0.467,-0.856,0.216,-0.303,0.107,0.005,0.098,0.154,0.09
1936,6,-0.017,0.437,-1.046,0.218,-0.155,0.107,0.004,0.097,0.154,0.09
1936,7,0.779,0.492,-0.994,0.223,-0.119,0.108,0.006,0.097,0.153,0.089
1936,8,0.166,0.421,-0.549,0.214,-0.189,0.105,-0.002,0.098,0.156,0.089
1936,9,-0.458,0.462,-0.537,0.205,-0.214,0.105,-0.021,0.097,0.163,0.09
1936,10,-2.084,0.486,-0.268,0.201,-0.207,0.104,-0.039,0.095,0.159,0.088
1936,11,-1.116,0.49,-0.134,0.199,-0.199,0.1,-0.059,0.093,0.158,0.089
1936,12,-1.617,0.49,-0.042,0.205,-0.196,0.099,-0.071,0.094,0.154,0.088
1937,1,-1.4,0.52,-0.065,0.203,-0.186,0.098,-0.051,0.097,0.154,0.087
1937,2,-0.106,0.506,-0.084,0.209,-0.156,0.099,-0.024,0.095,0.162,0.086
1937,3,1.7,0.442,0.01,0.203,-0.146,0.099,0.018,0.096,0.167,0.087
1937,4,1.319,0.504,0.239,0.197,-0.185,0.099,0.018,0.096,0.161,0.087
1937,5,1.225,0.429,0.34,0.189,-0.181,0.099,0.014,0.096,0.16,0.087
1937,6,1.093,0.46,0.369,0.19,-0.093,0.1,0.012,0.094,0.158,0.085
1937,7,0.499,0.48,0.599,0.179,0.046,0.094,0.013,0.094,0.159,0.084
1937,8,-0.057,0.472,0.458,0.166,0.033,0.094,0.002,0.093,0.157,0.084
1937,9,0.667,0.407,0.467,0.17,0.097,0.092,-0.006,0.091,0.154,0.084
1937,10,0.665,0.46,0.287,0.153,0.136,0.091,0.016,0.09,0.161,0.083
1937,11,0.093,0.414,0.271,0.149,0.156,0.091,0.026,0.089,0.181,0.082
1937,12,-1.273,0.422,0.24,0.149,0.139,0.089,0.017,0.09,0.204,0.081
1938,1,1.364,0.416,0.284,0.151,0.13,0.088,0.013,0.091,0.205,0.081
1938,2,-1.799,0.455,0.293,0.151,0.137,0.088,0.037,0.091,0.186,0.081
1938,3,1.809,0.524,0.45,0.151,0.177,0.087,0.016,0.092,0.173,0.081
1938,4,-0.84,0.559,0.582,0.148,0.209,0.088,0.021,0.092,0.173,0.081
1938,5,1.037,0.4,0.597,0.148,0.232,0.088,0.014,0.091,0.174,0.081
1938,6,0.719,0.38,0.886,0.144,0.23,0.091,0.014,0.09,0.176,0.081
1938,7,1.027,0.445,0.942,0.141,0.286,0.093,0.02,0.09,0.178,0.081
1938,8,0.052,0.405,0.711,0.142,0.429,0.094,0.014,0.089,0.183,0.08
1938,9,2.553,0.412,0.311,0.149,0.423,0.097,0.017,0.088,0.189,0.08
1938,10,2.243,0.406,0.469,0.146,0.466,0.098,0.047,0.089,0.197,0.079
1938,11,0.271,0.459,0.438,0.149,0.477,0.099,0.099,0.088,0.194,0.078
1938,12,2.195,0.379,0.343,0.151,0.489,0.101,0.172,0.088,0.172,0.078
1939,1,2.044,0.403,0.286,0.158,0.494,0.102,0.218,0.089,0.174,0.077
1939,2,-4.576,0.474,0.329,0.16,0.483,0.103,0.22,0.089,0.16,0.076
1939,3,-2.987,0.465,0.082,0.155,0.472,0.101,0.225,0.089,0.167,0.076
1939,4,1.056,0.444,-0.273,0.158,0.498,0.101,0.238,0.09,0.176,0.075
1939,5,0.656,0.356,-0.194,0.156,0.503,0.098,0.243,0.088,0.179,0.075
1939,6,-0.42,0.355,0.012,0.164,0.541,0.101,0.249,0.088,0.181,0.074
1939,7,0.348,0.353,0.191,0.162,0.627,0.101,0.251,0.088,0.184,0.074
1939,8,0.561,0.399,0.71,0.18,0.639,0.1,0.264,0.087,0.187,0.074
1939,9,-0.402,0.35,1.111,0.188,0.673,0.101,0.281,0.087,0.19,0.074
1939,10,-2.021,0.402,1.127,0.185,0.66,0.101,0.288,0.087,0.184,0.074
1939,11,1.219,0.427,1.127,0.186,0.655,0.104,0.289,0.085,0.194,0.074
1939,12,4.663,0.531,1.076,0.179,0.638,0.103,0.312,0.084,0.199,0.074
1940,1,4.196,0.624,1.072,0.176,0.628,0.104,0.365,0.083,0.184,0.074
1940,2,1.646,0.603,1.041,0.167,0.628,0.103,0.358,0.083,0.175,0.074
1940,3,1.827,0.414,1.278,0.17,0.618,0.103,0.404,0.082,0.171,0.075
1940,4,1.251,0.39,1.521,0.169,0.639,0.101,0.393,0.08,0.163,0.075
1940,5,0.656,0.443,1.273,0.178,0.613,0.099,0.386,0.079,0.163,0.075
1940,6,-1.031,0.35,0.929,0.178,0.599,0.099,0.379,0.079,0.158,0.075
1940,7,0.296,0.382,0.69,0.184,0.56,0.102,0.37,0.078,0.153,0.074
1940,8,0.193,0.384,0.816,0.181,0.608,0.107,0.375,0.078,0.145,0.074
1940,9,2.448,0.344,0.761,0.182,0.533,0.112,0.368,0.077,0.146,0.073
1940,10,0.892,0.372,0.715,0.182,0.552,0.112,0.381,0.078,0.143,0.073
1940,11,-1.756,0.459,0.685,0.183,0.52,0.113,0.388,0.077,0.13,0.072
1940,12,0.525,0.529,0.826,0.193,0.5,0.115,0.375,0.077,0.121,0.073
1941,1,1.328,0.475,0.895,0.206,0.487,0.119,0.394,0.078,0.104,0.073
1941,2,3.158,0.593,0.836,0.216,0.489,0.119,0.42,0.077,0.085,0.074
1941,3,1.174,0.441,0.539,0.214,0.456,0.117,0.44,0.079,0.083,0.075
1941,4,0.698,0.37,0.42,0.21,0.456,0.117,0.46,0.08,0.083,0.074
1941,5,0.294,0.361,0.498,0.19,0.501,0.115,0.464,0.081,0.088,0.073
1941,6,0.659,0.322,0.51,0.202,0.498,0.114,0.46,0.082,0.083,0.072
1941,7,1.129,0.364,0.713,0.2,0.554,0.113,0.45,0.083,0.079,0.072
1941,8,-0.519,0.372,0.501,0.181,0.629,0.11,0.45,0.085,0.078,0.072
1941,9,-1.115,0.323,0.716,0.169,0.665,0.11,0.458,0.084,0.075,0.072
1941,10,-0.533,0.358,0.703,0.163,0.683,0.109,0.473,0.083,0.062,0.072
1941,11,-0.823,0.507,0.753,0.162,0.684,0.108,0.473,0.083,0.051,0.07
1941,12,0.675,0.498,0.707,0.161,0.695,0.109,0.474,0.081,0.031,0.07
1942,1,3.757,0.45,0.602,0.158,0.688,0.109,0.493,0.079,0.018,0.071
1942,2,0.614,0.347,0.642,0.157,0.684,0.108,0.505,0.078,0.032,0.07
1942,3,3.751,0.347,0.741,0.156,0.707,0.109,0.514,0.077,0.042,0.071
1942,4,0.549,0.35,0.947,0.154,0.761,0.108,0.485,0.078,0.051,0.071
1942,5,0.887,0.369,0.889,0.159,0.76,0.108,0.463,0.078,0.053,0.07
1942,6,0.114,0.341,0.658,0.15,0.716,0.11,0.447,0.078,0.053,0.069
1942,7,-0.132,0.332,0.265,0.147,0.684,0.113,0.445,0.079,0.055,0.069
1942,8,-0.045,0.333,0.304,0.161,0.682,0.108,0.44,0.079,0.049,0.068
1942,9,0.072,0.339,-0.233,0.179,0.711,0.105,0.433,0.079,0.045,0.067
1942,10,1.946,0.378,-0.256,0.197,0.649,0.101,0.449,0.079,0.047,0.067
1942,11,-1.521,0.382,-0.4,0.196,0.617,0.099,0.465,0.077,0.067,0.068
1942,12,-2.102,0.43,-0.453,0.205,0.618,0.1,0.496,0.075,0.091,0.068
1943,1,-0.948,0.393,-0.421,0.207,0.609,0.101,0.505,0.077,0.091,0.068
1943,2,1.076,0.585,-0.404,0.208,0.612,0.103,0.496,0.078,0.112,0.067
1943,3,-2.695,0.474,-0.358,0.205,0.559,0.103,0.459,0.081,0.119,0.067
1943,4,0.28,0.438,-0.338,0.21,0.553,0.104,0.443,0.08,0.131,0.066
1943,5,-0.845,0.378,0.04,0.205,0.544,0.102,0.441,0.081,0.132,0.066
1943,6,-0.524,0.33,0.382,0.184,0.52,0.099,0.441,0.082,0.133,0.065
1943,7,0.249,0.342,0.912,0.168,0.503,0.098,0.44,0.084,0.134,0.066
1943,8,0.165,0.39,0.814,0.147,0.41,0.094,0.445,0.084,0.134,0.065
1943,9,0.622,0.345,0.971,0.142,0.457,0.094,0.436,0.083,0.134,0.064
1943,10,2.19,0.365,1.124,0.142,0.453,0.095,0.43,0.083,0.144,0.064
1943,11,3.006,0.388,1.256,0.145,0.451,0.093,0.445,0.081,0.168,0.064
1943,12,2.01,0.36,1.318,0.148,0.431,0.093,0.417,0.081,0.199,0.064
1944,1,5.414,0.386,1.291,0.147,0.405,0.094,0.404,0.08,0.183,0.065
1944,2,-0.104,0.368,1.303,0.145,0.418,0.099,0.406,0.08,0.197,0.065
1944,3,-0.812,0.4,1.337,0.145,0.443,0.098,0.442,0.08,0.206,0.066
1944,4,2.119,0.381,1.253,0.146,0.447,0.096,0.444,0.079,0.188,0.066
1944,5,0.738,0.369,1.099,0.143,0.444,0.099,0.432,0.079,0.186,0.064
1944,6,0.216,0.335,1.102,0.154,0.406,0.095,0.433,0.078,0.189,0.064
1944,7,-0.077,0.332,0.839,0.165,0.359,0.092,0.428,0.079,0.192,0.064
1944,8,0.319,0.357,0.976,0.164,0.371,0.088,0.43,0.079,0.201,0.063
1944,9,1.03,0.313,1.343,0.159,0.354,0.086,0.439,0.079,0.207,0.063
1944,10,1.179,0.328,0.96,0.151,0.31,0.089,0.455,0.077,0.209,0.062
1944,11,1.155,0.311,0.79,0.151,0.271,0.086,0.462,0.078,0.214,0.061
1944,12,2.045,0.424,0.694,0.153,0.255,0.086,0.419,0.078,0.225,0.061
1945,1,2.261,0.466,0.68,0.155,0.262,0.086,0.342,0.079,0.253,0.059
1945,2,1.538,0.366,0.684,0.161,0.253,0.087,0.309,0.076,0.238,0.059
1945,3,3.593,0.342,0.535,0.159,0.248,0.087,0.294,0.075,0.235,0.059
1945,4,-2.472,0.367,0.481,0.158,0.258,0.087,0.269,0.074,0.245,0.059
1945,5,-1.301,0.36,0.197,0.156,0.317,0.085,0.263,0.074,0.249,0.059
1945,6,-0.936,0.338,-0.051,0.147,0.393,0.081,0.269,0.074,0.256,0.059
1945,7,-0.246,0.339,-0.216,0.138,0.449,0.078,0.263,0.075,0.255,0.059
1945,8,0.369,0.362,-0.544,0.138,0.383,0.075,0.252,0.076,0.258,0.059
1945,9,-0.765,0.315,-0.511,0.138,0.384,0.074,0.237,0.076,0.256,0.059
1945,10,0.531,0.337,-0.265,0.145,0.335,0.073,0.22,0.076,0.268,0.059
1945,11,-2.251,0.36,-0.144,0.144,0.362,0.074,0.22,0.075,0.27,0.059
1945,12,-0.934,0.32,-0.113,0.144,0.382,0.073,0.227,0.072,0.26,0.059
1946,1,0.288,0.343,-0.126,0.151,0.393,0.072,0.211,0.072,0.276,0.059
1946,2,-2.397,0.363,-0.137,0.157,0.401,0.072,0.179,0.071,0.295,0.059
1946,3,3.981,0.345,-0.039,0.159,0.416,0.072,0.164,0.07,0.284,0.059
1946,4,0.477,0.357,-0.106,0.15,0.405,0.071,0.166,0.069,0.29,0.059
1946,5,0.154,0.303,-0.006,0.155,0.389,0.07,0.171,0.068,0.283,0.06
1946,6,-0.561,0.313,-0.059,0.148,0.335,0.07,0.163,0.068,0.282,0.06
1946,7,-0.404,0.387,-0.009,0.141,0.254,0.07,0.152,0.067,0.278,0.061
1946,8,0.244,0.428,0.303,0.129,0.183,0.072,0.158,0.067,0.275,0.061
1946,9,0.401,0.319,0.202,0.121,0.22,0.072,0.17,0.067,0.272,0.06
1946,10,-0.273,0.278,-0.015,0.12,0.205,0.071,0.163,0.067,0.276,0.06
1946,11,-1.046,0.311,-0.149,0.117,0.18,0.071,0.16,0.067,0.282,0.06
1946,12,-1.574,0.326,-0.17,0.113,0.172,0.069,0.133,0.066,0.279,0.059
1947,1,0.896,0.299,-0.112,0.112,0.168,0.068,0.088,0.064,0.275,0.059
1947,2,1.337,0.405,-0.185,0.116,0.177,0.069,0.088,0.064,0.274,0.059
1947,3,2.773,0.359,-0.235,0.115,0.17,0.069,0.067,0.063,0.277,0.059
1947,4,-2.128,0.356,-0.001,0.113,0.15,0.067,0.083,0.064,0.271,0.059
1947,5,-1.457,0.277,0.256,0.12,0.164,0.067,0.093,0.063,0.263,0.059
1947,6,-0.815,0.305,0.589,0.123,0.121,0.066,0.095,0.062,0.255,0.059
1947,7,0.295,0.316,0.719,0.124,0,0.066,0.097,0.062,0.253,0.059
1947,8,-0.624,0.312,0.367,0.121,-0.064,0.067,0.095,0.062,0.253,0.059
1947,9,-0.2,0.243,-0.084,0.124,-0.123,0.068,0.096,0.062,0.255,0.06
1947,10,2.532,0.284,-0.131,0.125,-0.112,0.07,0.078,0.062,0.252,0.06
1947,11,2.034,0.361,0.059,0.127,-0.09,0.071,0.109,0.063,0.252,0.059
1947,12,2.427,0.352,0.184,0.129,-0.079,0.07,0.165,0.062,0.258,0.059
1948,1,2.452,0.362,0.232,0.129,-0.083,0.07,0.169,0.061,0.273,0.059
1948,2,-2.89,0.36,0.337,0.13,-0.107,0.069,0.186,0.058,0.278,0.059
1948,3,-2.641,0.295,0.481,0.129,-0.084,0.069,0.223,0.056,0.285,0.06
1948,4,-2.681,0.257,0.4,0.13,-0.113,0.068,0.24,0.054,0.289,0.06
1948,5,0.816,0.264,0.399,0.127,-0.104,0.07,0.25,0.053,0.288,0.06
1948,6,0.682,0.26,0.094,0.127,-0.066,0.067,0.251,0.053,0.282,0.061
1948,7,0.878,0.258,-0.063,0.121,-0.08,0.066,0.247,0.052,0.279,0.062
1948,8,0.637,0.261,-0.185,0.113,-0.053,0.067,0.253,0.052,0.28,0.062
1948,9,1.522,0.288,0.15,0.108,-0.13,0.066,0.251,0.052,0.272,0.061
1948,10,1.559,0.246,0.477,0.109,-0.122,0.064,0.24,0.052,0.264,0.061
1948,11,2.023,0.252,0.346,0.104,-0.109,0.064,0.237,0.052,0.261,0.061
1948,12,-1.228,0.246,0.264,0.103,-0.105,0.064,0.226,0.053,0.248,0.061
1949,1,0.571,0.265,0.167,0.1,-0.1,0.062,0.149,0.054,0.24,0.06
1949,2,-4.355,0.306,0.183,0.102,-0.102,0.06,0.174,0.054,0.255,0.06
1949,3,1.375,0.259,0.11,0.098,-0.103,0.059,0.187,0.054,0.267,0.06
1949,4,1.248,0.291,-0.026,0.095,-0.122,0.06,0.137,0.054,0.261,0.06
1949,5,-0.766,0.228,-0.026,0.096,-0.123,0.059,0.128,0.053,0.253,0.06
1949,6,-0.296,0.277,0.033,0.101,-0.139,0.061,0.129,0.053,0.252,0.061
1949,7,-0.285,0.256,-0.43,0.108,-0.183,0.062,0.132,0.053,0.252,0.061
1949,8,0.833,0.24,-0.26,0.108,-0.194,0.065,0.138,0.052,0.246,0.061
1949,9,0.643,0.26,-0.373,0.11,-0.221,0.065,0.134,0.052,0.248,0.061
1949,10,-0.07,0.282,-0.626,0.109,-0.143,0.066,0.129,0.05,0.247,0.06
1949,11,2.019,0.265,-0.563,0.11,-0.086,0.066,0.139,0.051,0.236,0.061
1949,12,-0.517,0.37,-0.561,0.117,-0.066,0.065,0.138,0.05,0.233,0.06
1950,1,-4.994,0.345,-0.578,0.118,-0.068,0.062,0.141,0.05,0.222,0.06
1950,2,-2.305,0.317,-0.736,0.118,-0.062,0.062,0.118,0.05,0.227,0.058
1950,3,0.008,0.238,-0.738,0.113,-0.056,0.061,0.065,0.051,0.21,0.058
1950,4,-1.782,0.219,-0.833,0.118,-0.102,0.063,0.098,0.052,0.204,0.058
1950,5,-0.01,0.241,-1.144,0.121,-0.1,0.065,0.112,0.053,0.206,0.058
1950,6,-0.275,0.23,-0.988,0.098,-0.063,0.066,0.133,0.053,0.213,0.058
1950,7,-0.485,0.204,-0.618,0.093,-0.111,0.064,0.14,0.053,0.213,0.058
1950,8,-1.068,0.242,-0.49,0.095,-0.01,0.061,0.141,0.054,0.214,0.058
1950,9,0.617,0.223,-0.542,0.096,0.061,0.058,0.145,0.054,0.206,0.058
1950,10,-1.201,0.291,-0.313,0.097,0.146,0.056,0.154,0.054,0.204,0.058
1950,11,-1.718,0.249,-0.235,0.104,0.137,0.053,0.152,0.055,0.209,0.057
1950,12,1.361,0.364,-0.241,0.11,0.119,0.052,0.146,0.055,0.214,0.056
1951,1,-0.562,0.258,-0.211,0.109,0.102,0.051,0.157,0.054,0.211,0.056
1951,2,-0.762,0.28,-0.11,0.113,0.106,0.05,0.17,0.054,0.2,0.056
1951,3,-0.622,0.214,-0.133,0.113,0.085,0.05,0.127,0.053,0.191,0.056
1951,4,0.964,0.257,-0.149,0.107,0.075,0.051,0.12,0.052,0.186,0.055
1951,5,0.928,0.263,-0.099,0.106,0.086,0.053,0.102,0.053,0.182,0.056
1951,6,-0.348,0.327,-0.426,0.116,0.117,0.054,0.104,0.053,0.183,0.056
1951,7,-0.122,0.365,-0.525,0.115,0.044,0.056,0.107,0.052,0.181,0.056
1951,8,0.142,0.214,-0.402,0.122,0.164,0.054,0.1,0.052,0.186,0.055
1951,9,0.343,0.287,-0.256,0.125,0.154,0.054,0.086,0.051,0.187,0.056
1951,10,-1.39,0.231,-0.122,0.122,0.069,0.053,0.08,0.052,0.185,0.056
1951,11,-1.118,0.291,-0.034,0.111,0.077,0.052,0.091,0.053,0.189,0.056
1951,12,-2.562,0.261,0.025,0.099,0.086,0.055,0.085,0.054,0.182,0.055
1952,1,-1.75,0.234,0.05,0.091,0.096,0.055,0.058,0.055,0.166,0.054
1952,2,0.716,0.32,0.015,0.088,0.098,0.053,0.043,0.056,0.15,0.054
1952,3,1.126,0.344,0.001,0.09,0.097,0.05,0.041,0.058,0.142,0.055
1952,4,2.577,0.221,0.097,0.087,0.109,0.051,0.057,0.057,0.136,0.055
1952,5,1.978,0.2,0.372,0.083,0.114,0.052,0.062,0.057,0.127,0.054
1952,6,0.36,0.195,0.97,0.079,0.156,0.051,0.064,0.058,0.129,0.055
1952,7,0.184,0.204,1.081,0.08,0.282,0.05,0.06,0.059,0.129,0.055
1952,8,-0.289,0.204,1.284,0.081,0.299,0.05,0.065,0.059,0.131,0.055
1952,9,0.18,0.202,1.328,0.085,0.254,0.05,0.076,0.059,0.131,0.056
1952,10,-0.242,0.323,1.311,0.089,0.308,0.05,0.056,0.06,0.129,0.056
1952,11,2.187,0.275,1.174,0.095,0.315,0.053,0.039,0.061,0.139,0.057
1952,12,4.609,0.217,1.11,0.093,0.345,0.051,0.02,0.061,0.154,0.057
1953,1,-0.418,0.279,1.08,0.098,0.364,0.052,0.042,0.061,0.157,0.057
1953,2,3.16,0.247,1.178,0.102,0.389,0.054,0.059,0.058,0.155,0.057
1953,3,1.65,0.247,1.187,0.107,0.374,0.054,0.11,0.057,0.16,0.058
1953,4,2.374,0.243,1.284,0.1,0.422,0.054,0.134,0.058,0.165,0.058
1953,5,0.33,0.297,1.326,0.1,0.408,0.056,0.134,0.058,0.165,0.059
1953,6,-0.403,0.206,0.994,0.099,0.357,0.059,0.123,0.059,0.167,0.059
1953,7,-0.185,0.216,0.711,0.096,0.394,0.059,0.117,0.06,0.168,0.06
1953,8,0.895,0.202,0.686,0.087,0.394,0.059,0.116,0.061,0.169,0.06
1953,9,0.288,0.203,0.613,0.086,0.385,0.059,0.108,0.062,0.166,0.06
1953,10,0.922,0.206,0.096,0.086,0.362,0.058,0.098,0.062,0.167,0.06
1953,11,2.684,0.257,0.041,0.086,0.313,0.059,0.076,0.063,0.157,0.059
1953,12,0.634,0.242,0.099,0.096,0.314,0.059,0.079,0.063,0.151,0.06
1954,1,-3.823,0.376,0.14,0.1,0.313,0.06,0.076,0.062,0.136,0.06
1954,2,2.867,0.275,0.145,0.103,0.303,0.06,0.103,0.061,0.146,0.06
1954,3,0.778,0.209,0.17,0.094,0.275,0.06,0.092,0.063,0.131,0.06
1954,4,-3.831,0.214,0.144,0.094,0.281,0.061,0.078,0.062,0.117,0.06
1954,5,-0.329,0.253,0.115,0.087,0.306,0.065,0.074,0.064,0.113,0.059
1954,6,0.285,0.323,0.228,0.089,0.309,0.066,0.071,0.064,0.11,0.059
1954,7,0.315,0.252,0.76,0.092,0.3,0.069,0.076,0.064,0.11,0.059
1954,8,0.948,0.25,0.417,0.081,0.28,0.071,0.062,0.064,0.106,0.06
1954,9,0.585,0.264,0.128,0.08,0.303,0.075,0.058,0.065,0.099,0.06
1954,10,0.616,0.237,0.567,0.084,0.258,0.075,0.04,0.066,0.094,0.06
1954,11,2.33,0.256,0.627,0.09,0.21,0.077,0.011,0.067,0.089,0.059
1954,12,1.991,0.264,0.732,0.083,0.193,0.079,0.048,0.068,0.07,0.059
1955,1,2.559,0.212,0.762,0.083,0.189,0.082,0.101,0.067,0.058,0.059
1955,2,-1.247,0.393,0.72,0.096,0.192,0.081,0.145,0.067,0.039,0.059
1955,3,-2.688,0.242,0.646,0.107,0.208,0.081,0.126,0.068,0.024,0.059
